id,name,openingHours,description,address,city,latitude,longitude,capacity,isLocked,code,isBusy,lastUpdate,createdAt
1958,Rainey Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Dawson Street, Beck Street, Kelly Street, Intervale Avenue, Longwood Avenue",,40.8163,-73.8962,100,FALSE,1993,FALSE,5/15/2023 20:52,5/15/2023 20:52
1959,Randall Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Randall Avenue, Castle Hill Avenue",,40.8191,-73.848,100,FALSE,4022,FALSE,5/15/2023 20:52,5/15/2023 20:52
1960,Red Hook Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Otsego, Bay, Hicks, Lorraine, Court, Halleck streets",,26.4587,-81.9531,100,FALSE,9118,FALSE,5/15/2023 20:52,5/15/2023 20:52
1961,Red Hook Park (Recreation Center),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Otsego, Bay, Hicks, Lorraine, Court, Halleck streets",,26.4587,-81.9531,100,FALSE,1896,FALSE,5/15/2023 20:52,5/15/2023 20:52
1962,Reiff Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Fresh Pond Road, 63 Street, 59 Drive",,40.7036,-73.8953,100,FALSE,8001,FALSE,5/15/2023 20:52,5/15/2023 20:52
1963,Rev. Polite Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Rev. James Polite Avenue, Intervale Avenue, East 167 Street",,40.826,-73.8968,100,FALSE,1802,FALSE,5/15/2023 20:52,5/15/2023 20:52
1964,Richman (Echo) Park Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","East 178 Street & Ryer Avenue, Upper Level",,40.8499,-73.9018,100,FALSE,3083,FALSE,5/15/2023 20:52,5/15/2023 20:52
1965,Rienzi Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","East 226 Street, Barnes Avenue, East 225 Street",,40.8869,-73.8576,100,FALSE,9668,FALSE,5/15/2023 20:52,5/15/2023 20:52
1966,Riverbend Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Bailey Avenue, West Kingsbridge Road",,40.8674,-73.9064,100,FALSE,7794,FALSE,5/15/2023 20:52,5/15/2023 20:52
1967,Riverside Park (Boat Basin),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Riverside Drive to Hudson River, West 59th Street to Clair Place",,40.8518,-73.9419,100,FALSE,4765,FALSE,5/15/2023 20:52,5/15/2023 20:52
1968,Riverside Park (Caf̩),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","105th Street, next to Henry Hudson Parkway",,40.8403,-73.9461,100,FALSE,8255,FALSE,5/15/2023 20:52,5/15/2023 20:52
1969,Riverside Park (Classic Playground),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",72nd to 79th streets between Hudson River and Henry Hudson Parkway,,40.7736,-73.9558,100,FALSE,8887,FALSE,5/15/2023 20:52,5/15/2023 20:52
1970,Riverside Park (Dinosaur Playground),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",West 97 Street & Riverside Drive,,40.7966,-73.9743,100,FALSE,3697,FALSE,5/15/2023 20:52,5/15/2023 20:52
1971,Riverside Park (Hippo Playground),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",West 91 Street & Riverside Drive,,40.7927,-73.9771,100,FALSE,1894,FALSE,5/15/2023 20:52,5/15/2023 20:52
1972,Riverside Park (Neufeld Playground),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",West 76 Street & Riverside Drive,,40.7832,-73.9845,100,FALSE,1479,FALSE,5/15/2023 20:52,5/15/2023 20:52
1973,Riverside Park (River Run Playground),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",West 83 Street & Riverside Drive,,40.7877,-73.9812,100,FALSE,8211,FALSE,5/15/2023 20:52,5/15/2023 20:52
1974,Riverside Park (Riverbank Playground),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",West 142 Street & Riverside Drive,,40.8254,-73.9537,100,FALSE,2191,FALSE,5/15/2023 20:52,5/15/2023 20:52
1975,Riverside Park (Ten Mile River Playground),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",West 148 Street & Hudson River,,40.8241,-73.9369,100,FALSE,7519,FALSE,5/15/2023 20:52,5/15/2023 20:52
1976,Rochdale Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Guy Brewer Boulevard, 134 Avenue",,40.6734,-73.7758,100,FALSE,5532,FALSE,5/15/2023 20:52,5/15/2023 20:52
1977,Rockaway Beach 106 Comfort Station,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Beach 106 Street,,40.5829,-73.8279,100,FALSE,2033,FALSE,5/15/2023 20:52,5/15/2023 20:52
1978,Rockaway Beach 117th L/G,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Beach 117 Street,,40.5795,-73.8381,100,FALSE,2011,FALSE,5/15/2023 20:52,5/15/2023 20:52
1979,Rockaway Beach 86 Comfort Station,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Beach 86 Street,,40.5891,-73.8115,100,FALSE,3879,FALSE,5/15/2023 20:52,5/15/2023 20:52
1980,Rockaway Beach 97 Comfort Station,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Beach 97 Street,,40.5849,-73.8188,100,FALSE,5598,FALSE,5/15/2023 20:52,5/15/2023 20:52
1981,Roger Morris Park (Morris Jumel Mansion),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Jumel Terrace to Edgecombe Avenue, West 160 to West 162 streets",,40.8343,-73.9393,100,FALSE,6749,FALSE,5/15/2023 20:52,5/15/2023 20:52
1982,Rolf Henry Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",New York & Clarkson avenues,,40.6561,-73.9396,100,FALSE,6129,FALSE,5/15/2023 20:52,5/15/2023 20:52
1983,Rose Hill Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Webster Avenue, Harlem River, East Fordham Road",,40.8648,-73.8875,100,FALSE,3680,FALSE,5/15/2023 20:52,5/15/2023 20:52
1984,Rudd Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Aberdeen Street & Bushwick Avenue,,40.6824,-73.9056,100,FALSE,6927,FALSE,5/15/2023 20:52,5/15/2023 20:52
1985,Rufus King Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Jamaica Avenue, 153 Street, 89 Avenue, 150 Street",,40.7023,-73.8115,100,FALSE,5495,FALSE,5/15/2023 20:52,5/15/2023 20:52
1986,Russell Pederson Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Colonial Road, 83 to 85 streets",,41.0703,-73.5295,100,FALSE,1904,FALSE,5/15/2023 20:52,5/15/2023 20:52
1987,Russell Sage Playground (JHS 190),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","68 Avenue, Booth to Austin streets",,30.2672,-97.7431,100,FALSE,7402,FALSE,5/15/2023 20:52,5/15/2023 20:52
1988,Sara D. Roosevelt Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",East Houston Street to Canal Street,,40.7221,-73.9858,100,FALSE,4339,FALSE,5/15/2023 20:52,5/15/2023 20:52
1989,Saratoga Square Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Howard Avenue, Halsey, Macon streets",,32.8639,-83.5762,100,FALSE,6338,FALSE,5/15/2023 20:52,5/15/2023 20:52
1990,Seaside Playground (PS 225),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Rockaway Beach Boulevard, B109-B110 streets",,40.5831,-73.8227,100,FALSE,3203,FALSE,5/15/2023 20:52,5/15/2023 20:52
1991,Seth Low Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Avenue P, Bay Parkway, West 12 Street",,40.6072,-73.9884,100,FALSE,9987,FALSE,5/15/2023 20:52,5/15/2023 20:52
1992,Seton Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","West 135 Street, Independence Avenue, West 232 Street",,40.8849,-73.9163,100,FALSE,6484,FALSE,5/15/2023 20:52,5/15/2023 20:52
1993,Seton Park Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",West 235 Street & Douglas Avenue,,40.8869,-73.9166,100,FALSE,4288,FALSE,5/15/2023 20:52,5/15/2023 20:52
1994,Sheltering Arms Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","West 129 Street, Amsterdam Avenue",,40.8151,-73.955,100,FALSE,3915,FALSE,5/15/2023 20:52,5/15/2023 20:52
1995,Sheltering Arms Park (Pool),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","West 129 Street, Amsterdam Avenue",,40.8151,-73.955,100,FALSE,5127,FALSE,5/15/2023 20:52,5/15/2023 20:52
1996,Shore Road Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Owl's Head Park to Fort Hamilton Parkway Narrows Avenue,,40.6401,-74.0323,100,FALSE,5145,FALSE,5/15/2023 20:52,5/15/2023 20:52
1997,Silver Lake Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Victory Boulevard, Clove Road, Forest Avenue",,40.6118,-74.1384,100,FALSE,8320,FALSE,5/15/2023 20:52,5/15/2023 20:52
1998,Slattery Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","East 183 Street, Ryer Avenue, Valentine Avenue",,40.8571,-73.8991,100,FALSE,7698,FALSE,5/15/2023 20:52,5/15/2023 20:52
1999,Smokey Oval,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",125 Street & Atlantic Avenue,,40.811,-73.9531,100,FALSE,2783,FALSE,5/15/2023 20:52,5/15/2023 20:52
2000,Sol Bloom Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Columbus Avenue, West 91 to West 92 streets, Central Park West",,40.7907,-73.9723,100,FALSE,5210,FALSE,5/15/2023 20:52,5/15/2023 20:52
2001,Soundview Park Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Metcalf Avenue between Seward and Randall avenues,,60.1048,-149.4421,100,FALSE,6344,FALSE,5/15/2023 20:52,5/15/2023 20:52
2002,South Beach,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Natural Area and Boardwalk from Sands Lane to Vulcan Street, East of Father Capodanno Boulevard",,40.5812,-74.0758,100,FALSE,1327,FALSE,5/15/2023 20:52,5/15/2023 20:52
